"THREAD#","SEQUENCE#","FIRST_CHANGE#","FIRST_TIME","NEXT_TIME"
1,11142,3926738636245,2025-01-08 06:43:12.000,2025-01-08 09:46:03.000
1,11143,3926738662934,2025-01-08 09:46:03.000,2025-01-08 10:43:09.000
1,11144,3926738671410,2025-01-08 10:43:09.000,2025-01-08 14:43:12.000
1,11145,3926738706544,2025-01-08 14:43:12.000,2025-01-08 17:34:36.000
1,11146,3926738732022,2025-01-08 17:34:36.000,2025-01-08 18:03:00.000
1,11147,3926738737169,2025-01-08 18:03:00.000,2025-01-08 18:43:39.000
1,11148,3926738743905,2025-01-08 18:43:39.000,2025-01-08 22:00:19.000
1,11149,3926738776838,2025-01-08 22:00:19.000,2025-01-08 22:01:02.000
1,11150,3926738780977,2025-01-08 22:01:02.000,2025-01-08 22:43:11.000
1,11151,3926738793170,2025-01-08 22:43:11.000,2025-01-09 00:43:11.000
1,11152,3926738811556,2025-01-09 00:43:11.000,2025-01-09 00:44:04.000
1,11153,3926738811774,2025-01-09 00:44:04.000,2025-01-09 02:43:09.000
1,11154,3926738829924,2025-01-09 02:43:09.000,2025-01-09 06:43:09.000
1,11155,3926738865583,2025-01-09 06:43:09.000,2025-01-09 08:22:20.000
1,11156,3926738880907,2025-01-09 08:22:20.000,2025-01-09 08:24:56.000
1,11157,3926738881399,2025-01-09 08:24:56.000,2025-01-09 08:26:00.000
1,11158,3926738881645,2025-01-09 08:26:00.000,2025-01-09 08:28:23.000
1,11159,3926738882461,2025-01-09 08:28:23.000,2025-01-09 08:30:42.000
1,11160,3926738883985,2025-01-09 08:30:42.000,2025-01-09 08:32:57.000
1,11161,3926738884982,2025-01-09 08:32:57.000,2025-01-09 08:33:43.000
1,11162,3926738885876,2025-01-09 08:33:43.000,2025-01-09 08:34:29.000
1,11163,3926738886570,2025-01-09 08:34:29.000,2025-01-09 08:35:09.000
1,11164,3926738887197,2025-01-09 08:35:09.000,2025-01-09 08:40:53.000
1,11165,3926738888537,2025-01-09 08:40:53.000,2025-01-09 08:45:53.000
1,11166,3926738889685,2025-01-09 08:45:53.000,2025-01-09 10:43:08.000
1,11167,3926738907419,2025-01-09 10:43:08.000,2025-01-09 14:43:12.000
1,11168,3926738942098,2025-01-09 14:43:12.000,2025-01-09 18:04:07.000
1,11169,3926738972513,2025-01-09 18:04:07.000,2025-01-09 18:43:08.000
1,11170,3926738979469,2025-01-09 18:43:08.000,2025-01-09 22:00:24.000
1,11171,3926739012973,2025-01-09 22:00:24.000,2025-01-09 22:00:58.000
1,11172,3926739017481,2025-01-09 22:00:58.000,2025-01-09 22:01:16.000
1,11173,3926739022449,2025-01-09 22:01:16.000,2025-01-09 22:43:11.000
1,11174,3926739029107,2025-01-09 22:43:11.000,2025-01-10 00:43:15.000
1,11175,3926739047002,2025-01-10 00:43:15.000,2025-01-10 00:44:12.000
1,11176,3926739047227,2025-01-10 00:44:12.000,2025-01-10 02:43:13.000
1,11177,3926739065364,2025-01-10 02:43:13.000,2025-01-10 06:43:09.000
1,11178,3926739101467,2025-01-10 06:43:09.000,2025-01-10 10:43:09.000
1,11179,3926739136409,2025-01-10 10:43:09.000,2025-01-10 14:43:11.000
1,11180,3926739171078,2025-01-10 14:43:11.000,2025-01-10 18:05:14.000
1,11181,3926739201618,2025-01-10 18:05:14.000,2025-01-10 18:43:09.000
1,11182,3926739207926,2025-01-10 18:43:09.000,2025-01-10 22:00:51.000
1,11183,3926739242846,2025-01-10 22:00:51.000,2025-01-10 22:01:21.000
1,11184,3926739245732,2025-01-10 22:01:21.000,2025-01-10 22:01:46.000
1,11185,3926739250166,2025-01-10 22:01:46.000,2025-01-10 22:43:11.000
1,11186,3926739257394,2025-01-10 22:43:11.000,2025-01-11 00:43:10.000
1,11187,3926739275405,2025-01-11 00:43:10.000,2025-01-11 00:43:57.000
1,11188,3926739275609,2025-01-11 00:43:57.000,2025-01-11 02:43:10.000
1,11189,3926739293765,2025-01-11 02:43:10.000,2025-01-11 06:00:22.000
1,11190,3926739328196,2025-01-11 06:00:22.000,2025-01-11 06:43:11.000
1,11191,3926739338590,2025-01-11 06:43:11.000,2025-01-11 10:06:06.000
1,11192,3926739371524,2025-01-11 10:06:06.000,2025-01-11 10:43:09.000
1,11193,3926739379235,2025-01-11 10:43:09.000,2025-01-11 14:06:24.000
1,11194,3926739412690,2025-01-11 14:06:24.000,2025-01-11 14:43:11.000
1,11195,3926739418932,2025-01-11 14:43:11.000,2025-01-11 18:06:25.000
1,11196,3926739451233,2025-01-11 18:06:25.000,2025-01-11 18:06:36.000
1,11197,3926739455429,2025-01-11 18:06:36.000,2025-01-11 18:43:10.000
1,11198,3926739463837,2025-01-11 18:43:10.000,2025-01-11 22:06:44.000
1,11199,3926739499166,2025-01-11 22:06:44.000,2025-01-11 22:06:53.000
1,11200,3926739502582,2025-01-11 22:06:53.000,2025-01-11 22:43:09.000
1,11201,3926739507970,2025-01-11 22:43:09.000,2025-01-12 00:43:12.000
1,11202,3926739525975,2025-01-12 00:43:12.000,2025-01-12 00:43:57.000
1,11203,3926739526175,2025-01-12 00:43:57.000,2025-01-12 02:43:09.000
1,11204,3926739544645,2025-01-12 02:43:09.000,2025-01-12 03:06:15.000
1,11205,3926739550405,2025-01-12 03:06:15.000,2025-01-12 03:08:55.000
1,11206,3926739551571,2025-01-12 03:08:55.000,2025-01-12 03:10:16.000
1,11207,3926739551939,2025-01-12 03:10:16.000,2025-01-12 03:12:35.000
1,11208,3926739552353,2025-01-12 03:12:35.000,2025-01-12 03:14:08.000
1,11209,3926739552788,2025-01-12 03:14:08.000,2025-01-12 03:14:21.000
1,11210,3926739552870,2025-01-12 03:14:21.000,2025-01-12 03:16:54.000
1,11211,3926739553294,2025-01-12 03:16:54.000,2025-01-12 03:19:27.000
1,11212,3926739553725,2025-01-12 03:19:27.000,2025-01-12 03:23:28.000
1,11213,3926739554929,2025-01-12 03:23:28.000,2025-01-12 03:27:28.000
1,11214,3926739555515,2025-01-12 03:27:28.000,2025-01-12 03:31:27.000
1,11215,3926739556177,2025-01-12 03:31:27.000,2025-01-12 03:33:36.000
1,11216,3926739556569,2025-01-12 03:33:36.000,2025-01-12 03:33:47.000
1,11217,3926739556688,2025-01-12 03:33:47.000,2025-01-12 03:34:30.000
1,11218,3926739556849,2025-01-12 03:34:30.000,2025-01-12 03:38:07.000
1,11219,3926739557735,2025-01-12 03:38:07.000,2025-01-12 03:40:08.000
1,11220,3926739558086,2025-01-12 03:40:08.000,2025-01-12 03:41:25.000
1,11221,3926739558384,2025-01-12 03:41:25.000,2025-01-12 03:46:23.000
1,11222,3926739559112,2025-01-12 03:46:23.000,2025-01-12 03:52:24.000
1,11223,3926739560560,2025-01-12 03:52:24.000,2025-01-12 03:57:23.000
1,11224,3926739561316,2025-01-12 03:57:23.000,2025-01-12 04:02:23.000
1,11225,3926739562372,2025-01-12 04:02:23.000,2025-01-12 06:00:05.000
1,11226,3926739580738,2025-01-12 06:00:05.000,2025-01-12 06:43:09.000
1,11227,3926739593968,2025-01-12 06:43:09.000,2025-01-12 10:07:19.000
1,11228,3926739627442,2025-01-12 10:07:19.000,2025-01-12 10:43:11.000
1,11229,3926739633841,2025-01-12 10:43:11.000,2025-01-12 14:07:29.000
1,11230,3926739667262,2025-01-12 14:07:29.000,2025-01-12 14:43:10.000
1,11231,3926739676477,2025-01-12 14:43:10.000,2025-01-12 18:07:36.000
1,11232,3926739709049,2025-01-12 18:07:36.000,2025-01-12 18:07:42.000
1,11233,3926739711055,2025-01-12 18:07:42.000,2025-01-12 18:43:08.000
1,11234,3926739720912,2025-01-12 18:43:08.000,2025-01-12 22:07:53.000
1,11235,3926739754951,2025-01-12 22:07:53.000,2025-01-12 22:08:10.000
1,11236,3926739759178,2025-01-12 22:08:10.000,2025-01-12 22:24:32.000
1,11237,3926739762252,2025-01-12 22:24:32.000,2025-01-12 22:43:09.000
1,11238,3926739764833,2025-01-12 22:43:09.000,2025-01-13 00:43:12.000
1,11239,3926739782751,2025-01-13 00:43:12.000,2025-01-13 00:44:03.000
1,11240,3926739782966,2025-01-13 00:44:03.000,2025-01-13 02:43:09.000
1,11241,3926739801186,2025-01-13 02:43:09.000,2025-01-13 02:48:08.000
1,11242,3926739802599,2025-01-13 02:48:08.000,2025-01-13 02:51:18.000
1,11243,3926739803179,2025-01-13 02:51:18.000,2025-01-13 02:51:56.000
1,11244,3926739803362,2025-01-13 02:51:56.000,2025-01-13 02:52:35.000
1,11245,3926739803625,2025-01-13 02:52:35.000,2025-01-13 02:54:14.000
1,11246,3926739804478,2025-01-13 02:54:14.000,2025-01-13 02:56:24.000
1,11247,3926739804836,2025-01-13 02:56:24.000,2025-01-13 03:00:01.000
1,11248,3926739805527,2025-01-13 03:00:01.000,2025-01-13 03:04:24.000
1,11249,3926739806314,2025-01-13 03:04:24.000,2025-01-13 03:08:24.000
1,11250,3926739807308,2025-01-13 03:08:24.000,2025-01-13 03:12:25.000
1,11251,3926739807954,2025-01-13 03:12:25.000,2025-01-13 03:17:24.000
1,11252,3926739808678,2025-01-13 03:17:24.000,2025-01-13 03:21:24.000
1,11253,3926739809608,2025-01-13 03:21:24.000,2025-01-13 03:25:24.000
1,11254,3926739810687,2025-01-13 03:25:24.000,2025-01-13 03:29:24.000
1,11255,3926739811588,2025-01-13 03:29:24.000,2025-01-13 03:33:24.000
1,11256,3926739812551,2025-01-13 03:33:24.000,2025-01-13 03:38:24.000
1,11257,3926739813681,2025-01-13 03:38:24.000,2025-01-13 03:42:24.000
1,11258,3926739814574,2025-01-13 03:42:24.000,2025-01-13 03:46:24.000
1,11259,3926739815533,2025-01-13 03:46:24.000,2025-01-13 03:50:24.000
1,11260,3926739816533,2025-01-13 03:50:24.000,2025-01-13 03:54:24.000
1,11261,3926739817688,2025-01-13 03:54:24.000,2025-01-13 03:59:24.000
1,11262,3926739818739,2025-01-13 03:59:24.000,2025-01-13 04:02:24.000
1,11263,3926739819627,2025-01-13 04:02:24.000,2025-01-13 04:06:24.000
1,11264,3926739820233,2025-01-13 04:06:24.000,2025-01-13 04:11:24.000
1,11265,3926739821342,2025-01-13 04:11:24.000,2025-01-13 04:15:24.000
1,11266,3926739821957,2025-01-13 04:15:24.000,2025-01-13 04:19:24.000
1,11267,3926739822576,2025-01-13 04:19:24.000,2025-01-13 04:23:25.000
1,11268,3926739823270,2025-01-13 04:23:25.000,2025-01-13 04:28:25.000
1,11269,3926739823974,2025-01-13 04:28:25.000,2025-01-13 04:32:24.000
1,11270,3926739824568,2025-01-13 04:32:24.000,2025-01-13 04:36:24.000
1,11271,3926739825191,2025-01-13 04:36:24.000,2025-01-13 04:40:25.000
1,11272,3926739825828,2025-01-13 04:40:25.000,2025-01-13 04:44:25.000
1,11273,3926739826441,2025-01-13 04:44:25.000,2025-01-13 04:49:24.000
1,11274,3926739827196,2025-01-13 04:49:24.000,2025-01-13 04:53:24.000
1,11275,3926739827952,2025-01-13 04:53:24.000,2025-01-13 05:00:07.000
1,11276,3926739829103,2025-01-13 05:00:07.000,2025-01-13 06:43:10.000
1,11277,3926739844634,2025-01-13 06:43:10.000,2025-01-13 10:43:11.000
1,11278,3926739880251,2025-01-13 10:43:11.000,2025-01-13 14:43:08.000
1,11279,3926739915667,2025-01-13 14:43:08.000,2025-01-13 18:08:44.000
1,11280,3926739946728,2025-01-13 18:08:44.000,2025-01-13 18:43:09.000
1,11281,3926739952724,2025-01-13 18:43:09.000,2025-01-13 22:00:26.000
1,11282,3926739986684,2025-01-13 22:00:26.000,2025-01-13 22:01:16.000
1,11283,3926739993329,2025-01-13 22:01:16.000,2025-01-13 22:01:24.000
1,11284,3926739994768,2025-01-13 22:01:24.000,2025-01-13 22:43:10.000
1,11285,3926740001583,2025-01-13 22:43:10.000,2025-01-14 00:43:11.000
1,11286,3926740019719,2025-01-14 00:43:11.000,2025-01-14 00:44:04.000
1,11287,3926740019936,2025-01-14 00:44:04.000,2025-01-14 02:43:11.000
1,11288,3926740038076,2025-01-14 02:43:11.000,2025-01-14 06:43:11.000
1,11289,3926740073798,2025-01-14 06:43:11.000,2025-01-14 10:00:29.000
1,11290,3926740102800,2025-01-14 10:00:29.000,2025-01-14 10:43:09.000
1,11291,3926740108971,2025-01-14 10:43:09.000,2025-01-14 14:43:09.000
1,11292,3926740143927,2025-01-14 14:43:09.000,2025-01-14 18:00:51.000
1,11293,3926740173599,2025-01-14 18:00:51.000,2025-01-14 18:09:53.000
1,11294,3926740176096,2025-01-14 18:09:53.000,2025-01-14 18:43:10.000
1,11295,3926740182079,2025-01-14 18:43:10.000,2025-01-14 21:46:56.000
1,11296,3926740209474,2025-01-14 21:46:56.000,2025-01-14 22:00:30.000
1,11297,3926740217912,2025-01-14 22:00:30.000,2025-01-14 22:01:09.000
1,11298,3926740222701,2025-01-14 22:01:09.000,2025-01-14 22:43:09.000
1,11299,3926740231166,2025-01-14 22:43:09.000,2025-01-15 00:43:16.000
1,11300,3926740249233,2025-01-15 00:43:16.000,2025-01-15 00:44:03.000
1,11301,3926740249437,2025-01-15 00:44:03.000,2025-01-15 02:43:12.000
1,11302,3926740267599,2025-01-15 02:43:12.000,2025-01-15 06:43:10.000
1,11303,3926740303404,2025-01-15 06:43:10.000,2025-01-15 10:20:36.000
1,11304,3926740335409,2025-01-15 10:20:36.000,2025-01-15 10:43:09.000
1,11305,3926740338520,2025-01-15 10:43:09.000,2025-01-15 14:43:08.000
1,11306,3926740373413,2025-01-15 14:43:08.000,2025-01-15 16:00:54.000
1,11307,3926740385058,2025-01-15 16:00:54.000,2025-01-15 18:43:08.000
1,11308,3926740408625,2025-01-15 18:43:08.000,2025-01-15 21:47:05.000
1,11309,3926740435650,2025-01-15 21:47:05.000,2025-01-15 22:00:48.000
1,11310,3926740444885,2025-01-15 22:00:48.000,2025-01-15 22:11:13.000
1,11311,3926740451545,2025-01-15 22:11:13.000,2025-01-15 22:11:14.000
1,11312,3926740451681,2025-01-15 22:11:14.000,2025-01-15 22:43:09.000
1,11313,3926740457435,2025-01-15 22:43:09.000,2025-01-16 00:43:13.000
1,11314,3926740475636,2025-01-16 00:43:13.000,2025-01-16 00:44:00.000
1,11315,3926740475844,2025-01-16 00:44:00.000,2025-01-16 02:43:11.000
1,11316,3926740494055,2025-01-16 02:43:11.000,2025-01-16 06:43:11.000
1,11317,3926740529796,2025-01-16 06:43:11.000,2025-01-16 10:43:11.000
1,11318,3926740565036,2025-01-16 10:43:11.000,2025-01-16 14:43:13.000
1,11319,3926740600494,2025-01-16 14:43:13.000,2025-01-16 16:00:16.000
1,11320,3926740612646,2025-01-16 16:00:16.000,2025-01-16 17:57:17.000
1,11321,3926740629834,2025-01-16 17:57:17.000,2025-01-16 18:43:10.000
1,11322,3926740636566,2025-01-16 18:43:10.000,2025-01-16 22:00:24.000
1,11323,3926740669807,2025-01-16 22:00:24.000,2025-01-16 22:01:00.000
1,11324,3926740672560,2025-01-16 22:01:00.000,2025-01-16 22:01:13.000
1,11325,3926740675466,2025-01-16 22:01:13.000,2025-01-16 22:12:22.000
1,11326,3926740680195,2025-01-16 22:12:22.000,2025-01-16 22:43:08.000
1,11327,3926740685934,2025-01-16 22:43:08.000,2025-01-17 00:43:15.000
1,11328,3926740704015,2025-01-17 00:43:15.000,2025-01-17 00:44:04.000
1,11329,3926740704222,2025-01-17 00:44:04.000,2025-01-17 02:43:11.000
1,11330,3926740722515,2025-01-17 02:43:11.000,2025-01-17 06:43:10.000
1,11331,3926740758420,2025-01-17 06:43:10.000,2025-01-17 10:43:09.000
1,11332,3926740793537,2025-01-17 10:43:09.000,2025-01-17 13:06:30.000
1,11333,3926740814890,2025-01-17 13:06:30.000,2025-01-17 13:07:50.000
1,11334,3926740815318,2025-01-17 13:07:50.000,2025-01-17 13:08:05.000
1,11335,3926740815442,2025-01-17 13:08:05.000,2025-01-17 13:08:18.000
1,11336,3926740815521,2025-01-17 13:08:18.000,2025-01-17 13:08:25.000
1,11337,3926740815576,2025-01-17 13:08:25.000,2025-01-17 13:08:35.000
1,11338,3926740815645,2025-01-17 13:08:35.000,2025-01-17 13:08:45.000
1,11339,3926740815715,2025-01-17 13:08:45.000,2025-01-17 13:09:21.000
1,11340,3926740815862,2025-01-17 13:09:21.000,2025-01-17 13:10:53.000
1,11341,3926740816133,2025-01-17 13:10:53.000,2025-01-17 13:11:20.000
1,11342,3926740816242,2025-01-17 13:11:20.000,2025-01-17 13:11:45.000
1,11343,3926740816364,2025-01-17 13:11:45.000,2025-01-17 13:12:43.000
1,11344,3926740816547,2025-01-17 13:12:43.000,2025-01-17 13:13:00.000
1,11345,3926740816634,2025-01-17 13:13:00.000,2025-01-17 13:13:39.000
1,11346,3926740817282,2025-01-17 13:13:39.000,2025-01-17 13:15:13.000
1,11347,3926740817548,2025-01-17 13:15:13.000,2025-01-17 13:16:15.000
1,11348,3926740817744,2025-01-17 13:16:15.000,2025-01-17 13:17:28.000
1,11349,3926740818290,2025-01-17 13:17:28.000,2025-01-17 13:19:51.000
1,11350,3926740819122,2025-01-17 13:19:51.000,2025-01-17 13:22:52.000
1,11351,3926740819931,2025-01-17 13:22:52.000,2025-01-17 14:43:11.000
1,11352,3926740831936,2025-01-17 14:43:11.000,2025-01-17 18:43:10.000
1,11353,3926740867007,2025-01-17 18:43:10.000,2025-01-17 22:00:25.000
1,11354,3926740900733,2025-01-17 22:00:25.000,2025-01-17 22:00:55.000
1,11355,3926740904580,2025-01-17 22:00:55.000,2025-01-17 22:01:08.000
1,11356,3926740908172,2025-01-17 22:01:08.000,2025-01-17 22:13:30.000
1,11357,3926740911435,2025-01-17 22:13:30.000,2025-01-17 22:43:11.000
1,11358,3926740916801,2025-01-17 22:43:11.000,2025-01-18 00:43:13.000
1,11359,3926740934894,2025-01-18 00:43:13.000,2025-01-18 00:44:02.000
1,11360,3926740935184,2025-01-18 00:44:02.000,2025-01-18 02:43:11.000
1,11361,3926740953484,2025-01-18 02:43:11.000,2025-01-18 06:00:20.000
1,11362,3926740987833,2025-01-18 06:00:20.000,2025-01-18 06:00:55.000
1,11363,3926740990868,2025-01-18 06:00:55.000,2025-01-18 06:43:11.000
1,11364,3926741000643,2025-01-18 06:43:11.000,2025-01-18 10:04:08.000
1,11365,3926741033468,2025-01-18 10:04:08.000,2025-01-18 10:43:40.000
1,11366,3926741040728,2025-01-18 10:43:40.000,2025-01-18 14:04:22.000
1,11367,3926741073995,2025-01-18 14:04:22.000,2025-01-18 14:43:12.000
1,11368,3926741081028,2025-01-18 14:43:12.000,2025-01-18 18:04:32.000
1,11369,3926741113881,2025-01-18 18:04:32.000,2025-01-18 18:43:38.000
1,11370,3926741121335,2025-01-18 18:43:38.000,2025-01-18 22:04:44.000
1,11371,3926741155925,2025-01-18 22:04:44.000,2025-01-18 22:04:51.000
1,11372,3926741158530,2025-01-18 22:04:51.000,2025-01-18 22:14:40.000
1,11373,3926741161166,2025-01-18 22:14:40.000,2025-01-18 22:43:39.000
1,11374,3926741166572,2025-01-18 22:43:39.000,2025-01-19 00:43:44.000
1,11375,3926741184274,2025-01-19 00:43:44.000,2025-01-19 00:44:29.000
1,11376,3926741184468,2025-01-19 00:44:29.000,2025-01-19 02:43:12.000
1,11377,3926741202569,2025-01-19 02:43:12.000,2025-01-19 06:00:11.000
1,11378,3926741236608,2025-01-19 06:00:11.000,2025-01-19 06:00:47.000
1,11379,3926741240443,2025-01-19 06:00:47.000,2025-01-19 06:43:11.000
1,11380,3926741250420,2025-01-19 06:43:11.000,2025-01-19 10:05:18.000
1,11381,3926741283921,2025-01-19 10:05:18.000,2025-01-19 10:23:09.000
1,11382,3926741290112,2025-01-19 10:23:09.000,2025-01-19 10:41:09.000
1,11383,3926741293807,2025-01-19 10:41:09.000,2025-01-19 10:43:12.000
1,11384,3926741294218,2025-01-19 10:43:12.000,2025-01-19 10:48:33.000
1,11385,3926741296078,2025-01-19 10:48:33.000,2025-01-19 10:51:36.000
1,11386,3926741296834,2025-01-19 10:51:36.000,2025-01-19 11:00:15.000
1,11387,3926741298270,2025-01-19 11:00:15.000,2025-01-19 14:05:33.000
1,11388,3926741329638,2025-01-19 14:05:33.000,2025-01-19 14:43:11.000
1,11389,3926741335706,2025-01-19 14:43:11.000,2025-01-19 18:05:41.000
1,11390,3926741369242,2025-01-19 18:05:41.000,2025-01-19 18:43:08.000
1,11391,3926741376089,2025-01-19 18:43:08.000,2025-01-19 22:05:58.000
1,11392,3926741409824,2025-01-19 22:05:58.000,2025-01-19 22:15:49.000
1,11393,3926741413900,2025-01-19 22:15:49.000,2025-01-19 22:43:11.000
1,11394,3926741419073,2025-01-19 22:43:11.000,2025-01-20 00:43:15.000
1,11395,3926741437177,2025-01-20 00:43:15.000,2025-01-20 00:44:04.000
1,11396,3926741437385,2025-01-20 00:44:04.000,2025-01-20 02:43:12.000
1,11397,3926741455370,2025-01-20 02:43:12.000,2025-01-20 06:43:09.000
1,11398,3926741491051,2025-01-20 06:43:09.000,2025-01-20 10:43:10.000
1,11399,3926741526701,2025-01-20 10:43:10.000,2025-01-20 14:43:10.000
1,11400,3926741561644,2025-01-20 14:43:10.000,2025-01-20 18:43:09.000
1,11401,3926741596593,2025-01-20 18:43:09.000,2025-01-20 22:00:18.000
1,11402,3926741629839,2025-01-20 22:00:18.000,2025-01-20 22:00:58.000
1,11403,3926741633622,2025-01-20 22:00:58.000,2025-01-20 22:01:10.000
1,11404,3926741636575,2025-01-20 22:01:10.000,2025-01-20 22:16:59.000
1,11405,3926741640497,2025-01-20 22:16:59.000,2025-01-20 22:43:11.000
1,11406,3926741645368,2025-01-20 22:43:11.000,2025-01-21 00:43:11.000
1,11407,3926741663608,2025-01-21 00:43:11.000,2025-01-21 00:43:56.000
1,11408,3926741663809,2025-01-21 00:43:56.000,2025-01-21 02:43:11.000
1,11409,3926741681942,2025-01-21 02:43:11.000,2025-01-21 06:43:08.000
1,11410,3926741717724,2025-01-21 06:43:08.000,2025-01-21 10:00:31.000
1,11411,3926741746772,2025-01-21 10:00:31.000,2025-01-21 10:43:11.000
1,11412,3926741753079,2025-01-21 10:43:11.000,2025-01-21 14:43:10.000
1,11413,3926741788071,2025-01-21 14:43:10.000,2025-01-21 17:00:52.000
1,11414,3926741808175,2025-01-21 17:00:52.000,2025-01-21 18:43:10.000
1,11415,3926741823016,2025-01-21 18:43:10.000,2025-01-21 22:00:14.000
1,11416,3926741856181,2025-01-21 22:00:14.000,2025-01-21 22:00:40.000
1,11417,3926741859511,2025-01-21 22:00:40.000,2025-01-21 22:18:06.000
1,11418,3926741866883,2025-01-21 22:18:06.000,2025-01-21 22:18:08.000
1,11419,3926741867486,2025-01-21 22:18:08.000,2025-01-21 22:43:10.000
1,11420,3926741871848,2025-01-21 22:43:10.000,2025-01-22 00:43:13.000
1,11421,3926741889900,2025-01-22 00:43:13.000,2025-01-22 00:43:59.000
1,11422,3926741890106,2025-01-22 00:43:59.000,2025-01-22 02:43:11.000
1,11423,3926741907986,2025-01-22 02:43:11.000,2025-01-22 06:43:09.000
1,11424,3926741943548,2025-01-22 06:43:09.000,2025-01-22 10:00:41.000
1,11425,3926741972619,2025-01-22 10:00:41.000,2025-01-22 10:43:10.000
1,11426,3926741978734,2025-01-22 10:43:10.000,2025-01-22 14:43:10.000
1,11427,3926742013613,2025-01-22 14:43:10.000,2025-01-22 17:48:37.000
1,11428,3926742040597,2025-01-22 17:48:37.000,2025-01-22 18:19:04.000
1,11429,3926742046148,2025-01-22 18:19:04.000,2025-01-22 18:43:10.000
1,11430,3926742050063,2025-01-22 18:43:10.000,2025-01-22 22:00:08.000
1,11431,3926742081220,2025-01-22 22:00:08.000,2025-01-22 22:00:32.000
1,11432,3926742085855,2025-01-22 22:00:32.000,2025-01-22 22:43:09.000
1,11433,3926742096855,2025-01-22 22:43:09.000,2025-01-23 00:43:10.000
1,11434,3926742114768,2025-01-23 00:43:10.000,2025-01-23 00:43:59.000
1,11435,3926742114976,2025-01-23 00:43:59.000,2025-01-23 02:43:10.000
